name,coordinates,class,AgroClimaticZone
18850,"79.73512,23.1714165",2,8
18851,"75.674134,22.6317875",2,9
18852,"75.7948205,23.135387",2,9
18853,"80.092175,23.014953",2,8
18854,"78.9218685,22.0294365",2,8
18855,"75.666593,22.5980635",2,9
18856,"75.8468595,22.64563",2,9
18857,"79.7482,23.14254",2,8
18858,"76.1117015,23.0166405",2,9
18859,"75.980843,22.6666955",2,9
1886,"79.318993,18.5260605",2,10
18860,"80.0316625,22.9523705",2,8
18861,"75.8749,22.6341135",2,9
18862,"76.7190205,23.709351",2,9
18863,"78.9661075,22.0786235",2,8
18864,"78.749555,23.755463",2,8
18865,"77.2539495,23.3322515",2,8
18866,"79.9214235,22.9419065",2,8
18867,"77.462263,23.299536",2,8
18868,"75.9063365,23.151364",2,9
18869,"77.116318,22.3702065",2,8
1887,"79.323474,18.526654",2,10
18870,"79.9047285,23.2330365",2,8
18871,"75.694031,22.6058625",2,9
18872,"80.174821,21.7574165",2,7
18873,"75.017229,24.1033915",2,9
18874,"77.2643595,23.0979305",2,8
18875,"77.3179865,24.6890675",2,8
18876,"77.4228805,23.1071415",2,8
18877,"75.835109,23.1734665",2,9
18878,"78.1376535,26.2207635",2,8
18879,"80.228323,21.8355",2,7
1888,"73.8492545,18.5377135",2,9
18880,"75.552235,23.7586745",2,9
18881,"77.6322865,25.428378",2,8
18882,"78.716563,23.878458",2,8
18883,"76.0292585,23.0221135",2,9
18884,"77.630271,21.646812",1,8
18885,"77.4510405,22.4633545",2,8
18886,"75.5524425,22.8322735",2,9
18887,"76.2979425,22.7641775",2,9
18888,"81.3198565,24.4831915",2,8
18889,"76.0829575,22.84117",2,9
1889,"73.895098,18.5396845",1,9
18890,"79.461723,23.0595405",2,8
18891,"75.763414,22.7877585",2,9
18892,"75.116333,24.0396625",2,9
18893,"76.0358055,22.241865",2,9
18894,"79.9877125,23.104416",2,8
18895,"77.6568445,25.4673725",2,8
18896,"75.1043465,23.341578",2,9
18897,"77.2178705,23.308082",2,8
18898,"75.8205185,23.104336",2,9
18899,"76.0710305,22.968529",2,9
189,"77.802417,13.781668",1,10
1890,"73.83783,18.543927",2,9
18900,"76.414099,21.7925155",2,9
18901,"77.3867375,23.0207335",2,8
18902,"78.732804,25.749321",2,8
18903,"74.931362,22.6616635",2,9
18904,"79.8258595,22.9623745",2,8
18905,"75.64499,21.7815985",2,9
18906,"75.738584,23.0862645",2,9
18907,"76.072598,22.63362",2,9
18908,"75.073997,23.398735",2,9
18909,"80.702653,23.6326655",2,7
1891,"73.8070395,18.5645905",1,9
18910,"75.856045,22.601606",2,9
18911,"77.2222715,23.293552",2,8
18912,"77.277202,24.6239855",2,8
18913,"79.8887595,23.34449",2,8
18914,"76.299436,21.7740145",2,9
18915,"78.8608455,23.951501",2,8
18916,"79.9870635,23.3044785",2,8
18917,"75.6927975,22.7395265",2,9
18918,"79.8464005,23.0073075",2,8
18919,"75.681435,23.1809195",2,9
1892,"84.2412245,18.602807",2,11
18920,"76.238082,21.3841805",2,9
18921,"81.2831175,24.5054995",2,8
18922,"77.588034,23.245343",2,8
18923,"80.175042,21.789208",2,7
18924,"82.6760565,24.089044",2,8
18925,"77.63893,23.1677745",2,8
18926,"75.121589,23.333432",2,9
18927,"79.860134,22.994409",2,8
18928,"75.678523,23.470602",2,9
18929,"79.954347,23.380141",2,8
1893,"73.7848385,18.611092",1,9
18930,"76.900504,22.5832245",2,9
18931,"75.7304185,23.166732",2,9
18932,"75.807703,23.2148855",2,9
18933,"77.4830595,22.4459915",2,8
18934,"78.6706975,25.4093905",2,8
18935,"77.3812715,23.389736",2,8
18936,"77.396678,23.41474",2,8
18937,"79.8709255,23.0633215",2,8
18938,"79.9824905,22.981661",2,8
18939,"75.7060475,22.7269895",2,9
1894,"73.8486955,18.6184595",2,9
18940,"75.7770945,23.3117855",2,9
18941,"80.9014765,24.5723665",2,8
18942,"77.3659295,23.293827",2,8
18943,"75.1490965,23.629874",2,9
18944,"75.595742,21.7893835",2,9
18945,"78.605651,25.412629",2,8
18946,"76.73524,23.9940185",2,9
18947,"80.175519,21.7762245",2,7
18948,"76.677006,25.6757255",2,8
18949,"76.017986,22.7918895",2,9
1895,"73.839176,18.628501",1,9
18950,"80.0537705,23.2542195",2,8
18951,"75.7672795,22.810605",2,9
18952,"80.1589695,23.1847685",2,8
18953,"77.2430335,23.3567815",2,8
18954,"75.432956,23.4804305",2,9
18955,"76.1181655,22.9383255",2,9
18956,"80.752734,24.2899605",2,8
18957,"77.0278155,24.2025925",2,8
18958,"77.5241865,23.0651785",2,8
18959,"75.801606,22.5202255",2,9
1896,"73.8368895,18.6344345",1,9
18960,"79.8087875,23.3443535",2,8
18961,"75.6757075,23.1133465",2,9
18962,"79.8987535,22.9519865",2,8
18963,"75.756853,22.8606675",2,9
18964,"77.2931365,23.1501915",2,8
18965,"76.034804,22.6531865",2,9
18966,"78.134874,26.3092925",2,8
18967,"76.0176425,23.0218895",2,9
18968,"80.1235785,23.109307",2,8
18969,"79.5319215,22.1100435",2,8
1897,"73.7858125,18.6455555",2,9
18970,"76.8928925,23.920153",2,9
18971,"75.8267155,23.085631",2,9
18972,"77.0540255,23.145203",2,8
18973,"79.9372985,23.2456975",2,8
18974,"78.2617485,26.192991",2,8
18975,"76.03581,22.6314205",2,9
18976,"79.5859525,22.105628",2,8
18977,"78.6144185,25.3655515",2,8
18978,"79.851493,23.386111",2,8
18979,"78.2326685,26.2198555",2,8
1898,"73.8186925,18.6500075",1,9
18980,"78.228937,23.4212465",2,8
18981,"78.1343205,26.1488545",2,8
18982,"75.8570175,22.9735955",2,9
18983,"77.2647975,24.619012",2,8
18984,"80.0359615,23.0708435",2,8
18985,"75.9448065,22.484576",2,9
18986,"75.8258635,22.9902125",2,9
18987,"77.1044055,22.378481",2,8
18988,"77.4233265,22.744661",2,8
18989,"77.080399,23.164313",2,8
1899,"77.8938275,18.652744",2,10
18990,"76.065338,22.8123895",2,9
18991,"74.9781205,23.2979255",2,9
18992,"75.8131725,22.8333325",2,9
18993,"77.462706,23.428913",2,8
18994,"77.6049235,23.293121",2,8
18995,"78.592175,26.4966785",2,8
18996,"77.6047085,23.104373",2,8
18997,"75.744265,22.5067755",2,9
18998,"77.072714,23.1632045",2,8
18999,"77.955663,23.80965",2,8
19,"77.3185855,9.7821465",2,10
190,"77.4928115,13.8321145",2,10
1900,"73.731235,18.6783915",2,9
19000,"80.781171,24.2558435",2,8
19001,"74.958562,22.6804995",2,9
19002,"78.1260415,21.918544",2,8
19003,"75.952953,21.8444395",2,9
19004,"75.781389,23.2840075",2,9
19005,"75.81535,23.2392055",2,9
19006,"76.2636465,21.268313",2,9
19007,"79.7506335,23.0154895",2,8
19008,"75.8012795,23.115397",2,9
19009,"75.0274255,24.0795735",1,9
1901,"79.4037345,18.715685",2,10
19010,"75.718504,22.7685795",2,9
19011,"76.091242,22.8116745",2,9
19012,"75.7238745,22.885967",2,9
19013,"79.795145,23.200972",2,8
19014,"81.97689,23.211781",2,7
19015,"77.6122895,25.4176025",2,8
19016,"77.6922025,25.482438",2,8
19017,"77.800847,26.3304315",2,8
19018,"77.5030695,23.428657",2,8
19019,"77.186729,24.4553835",2,8
1902,"76.373713,18.7168375",2,9
19020,"77.4558225,22.4555995",2,8
19021,"79.9012005,23.0401155",2,8
19022,"77.2723705,24.663005",2,8
19023,"79.953427,23.4071805",2,8
19024,"77.940177,23.870274",2,8
19025,"75.672905,22.8101955",2,9
19026,"75.759724,22.652625",2,9
19027,"76.04827,23.3312925",2,9
19028,"77.522534,23.0221895",2,8
19029,"77.363333,23.4521355",2,8
1903,"75.314377,18.729585",2,9
19030,"78.1024635,26.1205755",2,8
19031,"75.560322,21.8118115",2,9
19032,"79.2001385,22.9228965",2,8
19033,"75.837899,22.4655405",2,9
19034,"75.8728065,23.2623555",2,9
19035,"75.855997,22.6545915",2,9
19036,"75.284986,22.586773",2,9
19037,"79.9371785,23.3095335",2,8
19038,"76.92062,22.5841925",2,9
19039,"80.884368,24.5850705",2,8
1904,"84.4237925,18.7698125",2,11
19040,"75.8491525,23.0794775",2,9
19041,"76.3139245,21.8452475",2,9
19042,"78.8438885,24.76224",1,8
19043,"75.697343,23.154459",2,9
19044,"79.5368195,22.0639815",2,8
19045,"77.451187,23.3824215",2,8
19046,"77.7919335,23.48863",2,8
19047,"78.383954,23.7983655",2,8
19048,"75.9809265,22.945805",2,9
19049,"79.935603,23.3310525",2,8
1905,"84.4092785,18.774309",1,11
19050,"77.710493,22.7400675",1,8
19051,"77.3931255,23.252382",2,8
19052,"78.595055,26.5143055",2,8
19053,"80.768652,24.2400525",2,8
19054,"74.8754525,24.469649",2,9
19055,"77.5894295,23.369905",2,8
19056,"78.1066035,26.353956",2,8
19057,"78.472315,26.4404175",2,8
19058,"79.9072315,23.0869195",2,8
19059,"77.817145,23.486889",2,8
1906,"83.4269255,18.777006",2,11
19060,"77.390774,23.1873465",2,8
19061,"75.0747495,24.0209235",2,9
19062,"75.85391,22.6250255",2,9
19063,"78.7269385,23.7796805",2,8
19064,"80.0832125,23.2658825",2,8
19065,"75.7101075,22.9126245",2,9
19066,"75.852127,21.0280155",2,9
19067,"73.732049,18.713306",2,9
19068,"73.8825355,18.4341795",2,9
19069,"72.9639735,18.702348",2,12
1907,"75.4838085,18.80096",1,9
19070,"80.2066125,21.4031645",2,7
19071,"78.615375,20.7891345",2,9
19072,"75.067225,19.4316055",2,9
19073,"73.6965745,18.5502995",2,9
19074,"74.191366,16.56215",2,9
19075,"74.5739995,18.19659",2,9
19076,"77.0520995,19.1701685",2,9
19077,"79.0557325,21.4098215",2,9
19078,"74.590319,20.5019015",2,9
19079,"76.5679825,20.16611",2,9
1908,"78.7088015,18.8199545",1,10
19080,"73.1413435,19.1735175",2,12
19081,"73.059736,18.691936",2,12
19082,"74.16965,17.6886725",2,9
19083,"73.104219,18.6485135",2,12
19084,"74.7638275,19.119736",2,9
19085,"73.641577,18.5014075",2,9
19086,"75.3288775,19.9803435",2,9
19087,"72.732524,19.880622",2,12
19088,"73.113796,18.6638175",2,12
19089,"74.805533,20.810217",2,9
1909,"73.8793515,18.854962",1,9
19090,"78.8155505,20.4845135",2,9
19091,"74.203765,19.5278345",2,9
19092,"74.461016,16.8402125",2,9
19093,"75.8346355,21.0685675",2,9
19094,"73.104823,18.740216",2,12
19095,"77.8617055,21.0223115",2,9
19096,"74.469697,21.581134",2,9
19097,"77.0277745,19.198334",2,9
19098,"74.723281,20.761831",2,9
19099,"75.2552505,19.9644825",2,9
191,"79.8943605,13.9112455",2,11
1910,"73.181744,18.8750125",2,12
19100,"74.2695365,21.3427265",2,9
19101,"79.2927685,21.243664",2,9
19102,"74.492108,18.402556",2,9
19103,"72.98366,18.7520915",2,12
19104,"73.890397,19.9614695",2,9
19106,"73.0403785,19.6314885",2,12
19107,"76.2385835,17.8216635",2,9
19108,"73.6636285,18.4232155",2,9
19109,"72.876178,19.6633975",2,12
1911,"73.1768285,18.886209",2,12
19110,"77.799151,20.8917705",2,9
19111,"73.197988,18.9200465",2,12
19112,"73.7935985,20.0685045",2,9
19113,"73.9457265,18.2859655",2,9
19114,"75.2596515,19.8758315",2,9
19115,"72.900013,19.590251",2,12
19116,"73.519392,19.924092",2,9
19117,"79.09916,20.928405",2,9
19118,"73.9932635,18.4363245",2,9
19119,"73.3019795,19.3413365",2,12
19120,"73.615448,18.4226555",2,9
19121,"77.7451985,21.083068",2,9
19122,"78.12758,20.3093455",2,9
19123,"75.5880635,21.0616355",2,9
19124,"76.7134165,18.1355785",2,9
19125,"75.8690615,21.1696185",2,9
19126,"78.2919215,21.460578",2,9
19127,"74.493242,19.747765",2,9
19128,"79.24734,19.8667335",2,7
19129,"74.0239545,20.5014105",2,9
1913,"72.8296695,18.950897",1,12
19130,"78.213785,20.9694635",2,9
19131,"73.761678,18.4023155",2,9
19132,"74.728504,20.7785845",2,9
19133,"76.5371895,18.470939",2,9
19134,"77.3558955,19.2462905",2,9
19135,"73.8197535,20.0557385",2,9
19136,"74.3132915,16.768419",2,9
19137,"77.332255,21.187753",2,9
19138,"76.69606,19.5881355",2,9
19139,"73.2418185,19.4727555",2,12
1914,"72.796814,18.9559165",2,12
19140,"75.6725925,21.0419945",2,9
19141,"74.489995,21.534874",2,9
19142,"76.2444305,20.3534185",2,9
19143,"73.6635395,18.5035",2,9
19144,"77.3193695,19.093993",2,9
19145,"80.16854,21.486029",2,7
19146,"73.0271785,19.6303445",2,12
19147,"77.222402,19.1548085",2,9
19148,"79.1674295,21.3771105",2,9
19149,"77.386061,19.21797",2,9
1915,"72.848132,18.989419",2,12
19150,"74.049605,18.5421935",2,9
19151,"74.869306,20.8872975",2,9
19152,"76.9451335,20.1690225",2,9
19153,"79.4116735,19.9514575",2,7
19154,"79.641664,20.796409",2,7
19155,"78.292656,20.7210435",2,9
19156,"78.8358865,21.0302995",2,9
19157,"73.691599,18.3667855",2,9
19158,"75.8108615,17.6725795",2,9
19159,"73.0492495,19.3745325",2,12
1916,"79.4652595,18.9911865",2,10
19160,"75.2725305,19.889554",1,9
19161,"73.2853355,19.242221",2,12
19162,"72.8261965,19.264518",2,12
19163,"77.1617855,19.291141",2,9
19164,"77.547465,19.9262455",2,9
19165,"76.5010785,19.292615",2,9
19166,"77.061915,20.553239",2,9
19167,"74.0335365,17.7189535",2,9
19168,"77.3474605,21.186687",2,9
19169,"75.791222,17.6596515",2,9
1917,"72.83932,18.991208",1,12
19170,"77.34677,19.0693725",2,9
19171,"75.0094325,18.5653435",2,9
19172,"75.817988,17.766043",2,9
19173,"75.470404,20.966527",2,9
19174,"76.370683,19.6442935",2,9
19175,"74.6512625,20.865422",2,9
19176,"72.755715,19.8807915",2,12
19177,"77.3126595,20.9013655",2,9
19178,"73.9612845,18.5155715",2,9
19179,"73.295316,18.9460205",2,12
1918,"72.846563,19.00644",1,12
19180,"72.923592,19.5065265",2,12
19181,"73.711609,18.5234495",2,9
19182,"73.995071,18.3990895",2,9
19183,"74.87757,20.9185415",2,9
19184,"77.5497645,21.2439295",2,9
19185,"77.2857725,21.161196",2,9
19186,"78.623235,20.821061",2,9
19187,"72.8126075,19.3519155",2,12
19188,"73.2748215,19.0037895",2,12
19189,"77.757376,20.886967",1,9
1919,"72.9018935,19.022269",1,12
19190,"74.5747035,16.8918255",2,9
19191,"73.152246,19.2694915",2,12
19192,"73.60366,18.4682995",2,9
19193,"78.954446,21.0216075",2,9
19194,"79.220767,19.9127985",2,7
19195,"75.6365625,18.2548525",2,9
19196,"74.2135215,18.1109705",2,9
19197,"78.1458655,20.29185",2,9
19198,"73.276163,19.4684765",2,12
19199,"73.0563145,19.2516945",1,12
192,"75.5503525,13.939611",2,12
1920,"72.8727555,19.023932",1,12
19200,"74.6980775,18.0693935",2,9
19201,"79.015763,20.7694035",2,9
19202,"78.8488745,21.3230695",2,9
19203,"74.3402515,16.7741665",2,9
19204,"77.887169,20.95839",2,9
19205,"74.25714,16.6971335",1,9
19206,"73.3411955,19.372169",2,12
19207,"73.1392375,19.165304",1,12
19208,"76.0871925,18.1151975",2,9
19209,"74.71836,21.030368",2,9
1921,"73.0227415,19.0269",2,12
19210,"75.934714,19.808045",2,9
19211,"78.097641,20.6916365",2,9
19212,"74.071638,16.233718",2,9
19213,"77.949247,20.0655515",2,9
19214,"78.8149255,20.546228",2,9
19215,"73.9585535,18.270239",2,9
19216,"77.0422465,20.5874965",2,9
19217,"73.0995995,19.1835385",2,12
19218,"76.5692875,18.4280175",2,9
19219,"93.8649305,24.8556285",2,2
1922,"75.7313185,19.029473",1,9
19220,"93.7698695,24.511081",2,2
19221,"93.923001,24.9037725",2,2
19222,"93.8678165,24.733051",2,2
19223,"93.853264,24.7978435",2,2
19224,"94.00872,24.834477",2,2
19225,"93.9358845,24.767735",1,2
19226,"93.9097425,24.8369705",2,2
19227,"93.916376,24.9046075",2,2
19228,"92.852995,23.25597",2,2
19229,"92.8534705,23.2499",2,2
1923,"73.0307585,19.038505",2,12
19230,"93.763987,25.91428",2,2
19231,"93.7067655,25.910371",1,2
19232,"93.738553,25.869289",2,2
19233,"93.760522,25.9213785",2,2
19234,"93.7580605,25.904722",2,2
19235,"93.7581525,25.932198",2,2
19236,"93.705785,25.9167005",2,2
19237,"93.702534,25.8825265",2,2
19238,"93.7521355,25.8929845",2,2
19239,"93.7584945,25.945439",2,2
1924,"72.920701,19.044332",2,12
19240,"93.712624,25.8867685",2,2
19241,"85.9974675,20.4650605",2,11
19242,"83.987444,21.436858",2,7
19243,"84.7363355,22.178279",2,7
19244,"83.845978,21.515906",2,7
19245,"85.9889115,20.4720295",2,11
19246,"83.999775,21.5511635",2,7
19247,"84.676244,19.62228",2,11
19248,"83.862685,21.4816675",2,7
19249,"82.55552,18.858157",2,7
1925,"72.90404,19.0447625",2,12
19250,"85.8327765,20.3162815",2,11
19251,"83.8691105,21.529799",2,7
19252,"85.7185965,20.411071",2,11
19253,"84.048807,21.879516",2,7
19254,"83.3680845,19.1661095",2,7
19255,"85.7614685,20.3852475",2,11
19256,"83.910946,21.8584845",2,7
19257,"85.8001715,20.4823965",2,11
19258,"84.6227065,22.1792165",2,7
19259,"85.9876685,20.30794",2,11
1926,"72.8567465,19.0483705",2,12
19260,"84.9354715,22.3144465",2,7
19261,"84.7824405,19.219868",2,11
19262,"85.8776165,20.0661345",2,11
19263,"84.7395035,22.197663",2,7
19264,"83.468333,20.673018",2,7
19265,"84.3519745,21.0662575",2,7
19266,"84.9779895,19.3691335",2,11
19267,"85.6654705,20.2225285",2,11
19268,"85.7668265,20.1559335",2,11
19269,"83.9442335,21.523619",2,7
1927,"73.023477,19.053053",2,12
19270,"83.9592395,21.848781",2,7
19271,"84.994658,19.351438",2,11
19272,"85.786188,20.537792",2,11
19273,"84.7643865,19.3742495",2,11
19274,"84.034976,21.413969",2,7
19275,"84.7907385,22.1419685",2,7
19276,"83.636238,21.376946",2,7
19277,"86.0053545,20.2443445",2,11
19278,"84.858087,19.505797",2,11
19279,"84.81123,19.8081805",2,11
1928,"73.1204075,19.053558",1,12
19280,"84.7396475,19.3029705",2,11
19281,"85.6721485,20.135367",2,11
19282,"84.8851985,22.2056685",2,7
19283,"86.0256385,20.2904695",2,11
19284,"84.7450015,19.4016615",2,11
19285,"85.7056005,20.166049",2,11
19286,"83.1441555,20.3244935",2,7
19287,"84.8236485,22.2486745",2,7
19288,"84.5577475,22.158139",2,7
19289,"84.0095275,21.856365",2,7
1929,"72.8328395,19.0551865",1,12
19290,"84.7550395,22.193846",2,7
19291,"83.9835905,21.5081705",1,7
19292,"84.091619,18.7624135",2,11
19293,"85.9838385,20.4873085",2,11
19294,"84.8035235,22.2491295",2,7
19295,"85.891584,20.562818",2,11
19296,"85.74132,20.386392",2,11
19297,"83.994314,21.5156855",2,7
19298,"85.8756855,20.263452",1,11
19299,"84.7443785,22.181576",2,7
193,"75.5769515,13.9432865",1,12
1930,"72.8278275,19.0570015",1,12
19300,"84.9130315,22.1515005",2,7
19301,"85.803197,20.571427",2,11
19302,"84.880448,19.303852",2,11
19303,"83.9834175,21.4430365",2,7
19304,"84.8252195,19.3727525",2,11
19305,"84.733415,19.286743",2,11
19306,"83.6504625,21.3264915",2,7
19307,"85.779513,19.7953405",2,11
19308,"85.9203125,20.2103255",2,11
19309,"85.8940135,20.2466215",2,11
1931,"72.917617,19.0656605",2,12
19310,"84.0251655,22.160757",2,7
19311,"83.1860335,19.924423",2,7
19312,"84.7228875,19.3914315",2,11
19313,"85.9397295,20.100111",2,11
19314,"84.8893405,22.293518",2,7
19315,"83.864781,21.4937315",2,7
19316,"85.8995945,20.3474275",2,11
19317,"83.984984,21.8928555",2,7
19318,"83.6060235,21.3607645",2,7
19319,"83.9136175,21.8142015",2,7
1932,"72.866535,19.0704615",2,12
19320,"85.6372625,20.5169895",2,11
19321,"85.7881075,20.228062",2,11
19322,"85.8987415,20.389457",2,11
19323,"84.8278485,22.2048605",2,7
19324,"83.9588605,21.3779695",2,7
19325,"84.916277,19.355381",2,11
19326,"85.9507195,20.2826625",2,11
19327,"86.1871515,22.2719135",2,7
19328,"84.9365725,22.190237",2,7
19329,"85.8149195,20.3553115",1,11
1933,"73.1316885,19.084719",2,12
19330,"84.057929,21.4215915",2,7
19331,"83.7980795,19.0791465",2,7
19332,"84.116484,18.769109",2,11
19333,"84.326697,20.857705",2,7
19334,"85.8120295,20.1563745",2,11
19335,"84.8961925,22.1309885",2,7
19336,"84.5789825,19.359992",2,11
19337,"84.8395915,22.167379",2,7
19338,"83.8556005,21.4829005",2,7
19339,"84.049713,21.864546",2,7
1934,"72.8872785,19.086898",1,12
19340,"83.84464,21.819697",2,7
19341,"85.6361805,20.2204655",2,11
19342,"84.304737,20.8356005",2,7
19343,"84.732475,19.378435",2,11
19344,"85.7766335,20.3095485",2,11
19345,"85.7194805,20.2695125",2,11
19346,"85.8822025,20.0657445",2,11
19347,"83.6370515,21.3059145",2,7
19348,"85.622953,20.5281435",2,11
19349,"83.898684,21.898897",2,7
1935,"84.660553,19.08999",2,11
19350,"86.137922,20.6917175",2,11
19351,"84.7019705,19.2664265",2,11
19352,"84.8257035,19.2363675",2,11
19353,"84.8837525,22.1595145",2,7
19354,"85.8536265,20.4542185",2,11
19355,"84.7641375,19.2250615",2,11
19356,"83.9449975,21.888879",2,7
19357,"85.626413,21.6507845",2,7
19358,"85.7538275,20.1860955",2,11
19359,"86.5044435,21.059495",2,11
1936,"74.7665455,19.0952255",1,9
19360,"85.951598,20.3266085",2,11
19361,"85.1636805,20.1305855",2,11
19362,"84.902729,22.3083965",2,7
19363,"83.1456505,20.28531",2,7
19364,"83.978534,21.411594",2,7
19365,"84.013002,21.54702",2,7
19366,"85.7821965,20.2739545",2,11
19367,"86.1296425,20.950063",2,11
19368,"85.9609425,20.4593995",2,11
19369,"85.6961965,20.4212155",2,11
1937,"74.740361,19.096929",1,9
19370,"84.740937,22.4131755",2,7
19371,"84.7224445,19.2284795",2,11
19372,"82.938578,20.4539605",2,7
19373,"84.000147,21.392912",2,7
19374,"84.8766245,22.1712465",2,7
19375,"84.6077745,22.231478",2,7
19376,"85.7284775,20.3089945",2,11
19377,"85.9464055,20.475745",2,11
19378,"86.511781,21.0601905",1,11
19379,"84.0693035,21.888567",2,7
1938,"73.0127365,19.1013515",2,12
19380,"85.9415095,20.152308",2,11
19381,"85.811348,20.5731995",2,11
19382,"84.806405,19.3883495",2,11
19383,"83.942269,21.819909",2,7
19384,"83.923088,21.546597",2,7
19385,"85.7232305,20.126026",2,11
19386,"83.901594,20.8580215",2,7
19387,"84.7996185,22.327715",2,7
19388,"83.8948575,21.400318",2,7
19389,"85.9130195,20.1263145",2,11
1939,"72.855008,19.1074215",2,12
19390,"85.7168545,20.3348375",2,11
19391,"83.949999,21.5748845",2,7
19392,"85.8882015,20.1232905",2,11
19393,"84.7420915,22.2097635",2,7
19394,"84.82099,19.260371",2,11
19395,"85.6592665,20.1275645",2,11
19396,"84.0909515,18.798194",2,11
19397,"84.0386175,22.1545095",2,7
19398,"83.919997,20.819998",2,7
19399,"85.7344445,20.45364",2,11
194,"78.745928,14.056952",2,10
1940,"72.9391665,19.11822",1,12
19400,"84.022124,21.853916",2,7
19401,"85.6749985,20.4075425",2,11
19402,"85.9432465,20.3748375",2,11
19403,"85.477908,20.038902",2,11
19404,"85.6367555,20.195228",2,11
19405,"85.8827705,20.2291925",2,11
19406,"85.6959785,20.2426085",2,11
19407,"84.745572,19.264056",2,11
19408,"75.502583,30.3731425",2,6
19409,"75.0799475,31.630696",2,6
1941,"72.9301435,19.1189595",1,12
19410,"75.8030375,31.037002",2,6
19411,"76.3672935,30.259241",2,6
19412,"74.5432675,30.4327615",2,6
19413,"76.5577985,30.305092",2,6
